task,family,commit_type,dice_cutoff,context_size,iqr,iqr_rel
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,1,0.04568693637847898,1.0
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,2,0.01701734960079193,0.37247736332804365
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,4,0.0109137684106827,0.23888159889450752
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,8,0.003082799911498957,0.06747661707846803
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,1,0.01696897745132442,1.0
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,2,0.012351161241531461,0.7278671491526709
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,4,0.0050999432802198985,0.3005451150400256
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,8,0.002042534947395258,0.12036877020163872
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,1,0.05072985887527459,1.0
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,2,0.03701194524765006,0.7295889653201745
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,4,0.021361219882965132,0.4210778495458511
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,8,0.014350083470344499,0.2828725288912372
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,1,0.012607657909393333,1.0
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,2,0.015149497985839866,1.2016108062824846
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,4,0.010466760396957375,0.8301907041084227
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,8,0.004034507274627619,0.32000450072663456
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,1,0.009372687339782804,1.0
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,2,0.014132025837898188,1.507788036192582
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,4,0.0065515846014022605,0.6990081247662832
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,8,0.002584025263786316,0.27569737153380774
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,1,0.020722806453704834,1.0
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,2,0.02132849395275116,1.0292280633127295
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,4,0.011021438241004988,0.5318506576619871
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,8,0.00903364419937136,0.4359276442383759
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,1,0.013663101196289107,1.0
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,2,0.016618677973747276,1.216318150249879
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,4,0.009011232852935702,0.6595305650947787
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,8,0.004152762889861994,0.30393999357846246
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,1,0.10069940387413945,1.0
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,2,0.1215027212982806,1.2065882877533463
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,4,0.032894577187726814,0.3266610915476775
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,8,0.016046036488713167,0.15934589353446946
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,1,0.07187432348728179,1.0
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,2,0.06437107324600222,0.8956059705715731
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,4,0.04147154092788702,0.5770007829739843
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,8,0.01823870539665229,0.2537582896328706
T1mix — T1mix_COBRE_T1_0_label37_maxslice_idx1140,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,1,0.02597179412841799,1.0
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,2,0.01679190099239347,0.6465437431609701
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,4,0.01578373312950132,0.6077259449793255
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,8,0.009734231233596735,0.37480010758847304
T1mix — T1mix_COBRE_T1_0_label40_maxslice_idx1143,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,1,0.05083669126033796,1.0
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,2,0.04221265316009526,0.8303579976108506
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,4,0.0281154483556747,0.5530542538988952
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,8,0.007758212089538641,0.1526104846164818
T1mix — T1mix_COBRE_T1_0_label41_maxslice_idx1144,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,1,0.045228636264801,1.0
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,2,0.05210506618022914,1.1520370827713788
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,4,0.043569606542587236,0.9633190416686319
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,8,0.02475022673606886,0.5472246961231201
T1mix — T1mix_COBRE_T1_0_label42_maxslice_idx1145,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,1,0.07541096210479736,1.0
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,2,0.07214889526367185,0.9567428030344942
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,4,0.053128319978714034,0.7045172014233486
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,8,0.019699543714523315,0.261229178950763
T1mix — T1mix_COBRE_T1_0_label43_maxslice_idx1146,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,1,0.030078113079071045,1.0
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,2,0.022745779156684853,0.7562236067431977
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,4,0.013656526803970337,0.45403535680809787
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,8,0.014320540428161666,0.4761116626736198
T1mix — T1mix_COBRE_T1_0_label44_maxslice_idx1147,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,1,0.055186343193054155,1.0
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,2,0.020325767993926935,0.3683115571333085
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,4,0.015251088142395064,0.27635620082750095
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,8,0.007676133513450645,0.1390948026144406
T1mix — T1mix_COBRE_T1_0_label4_maxslice_idx1107,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,1,0.015893709659576483,1.0
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,2,0.011515426635742121,0.724527305606322
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,4,0.007077559828758129,0.44530572033531934
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,8,0.0021665453910828525,0.13631464506950003
T1mix — T1mix_COBRE_T1_0_label5_maxslice_idx1108,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,1,0.01860852241516109,1.0
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,2,0.016684502363204956,0.8966054365289875
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,4,0.006268864870071389,0.33688138854936167
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,8,0.00295976400375364,0.1590542192292605
T1mix — T1mix_COBRE_T1_0_label6_maxslice_idx1109,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,1,0.02426102161407473,1.0
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,2,0.016885522007942133,0.6959938570000782
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,4,0.012027540802955539,0.4957557432774352
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,8,0.00438413619995115,0.18070699040174582
T1mix — T1mix_COBRE_T1_0_label7_maxslice_idx1110,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,1,0.015697729587554998,1.0
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,2,0.017434656620025635,1.1106482961617363
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,4,0.014094069600105286,0.8978412783514198
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,8,0.004725265502929732,0.3010158556098377
T1mix — T1mix_COBRE_T1_0_label8_maxslice_idx1111,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,0,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,1,0.04996038675308223,1.0
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,2,0.027728807926177934,0.5550158781440427
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,4,0.018242821097373962,0.36514571409414676
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,8,0.009871947765350386,0.19759550329624603
T1mix — T1mix_COBRE_T1_0_label9_maxslice_idx1112,T1mix,ground_truth,0.9,10,0.0,0.0
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.9,0,0.0,0.0
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.9,1,0.2076468020677567,1.0
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.9,2,0.15622014403343198,0.7523359015298303
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.9,4,0.10546160787343983,0.5078893911355635
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.9,8,0.03827400207519538,0.1843226175123385
WBC — WBC_CV_EM_0_label0_maxslice_idx638,WBC,ground_truth,0.9,10,0.0,0.0
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.9,0,0.0,0.0
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.9,1,0.2076468020677567,1.0
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.9,2,0.15622014403343198,0.7523359015298303
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.9,4,0.10546160787343983,0.5078893911355635
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.9,8,0.03827400207519538,0.1843226175123385
WBC — WBC_CV_EM_0_label0_midslice_idx12,WBC,ground_truth,0.9,10,0.0,0.0
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.9,0,0.0,0.0
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.9,1,0.049798095226287864,1.0
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.9,2,0.0137702077627182,0.27652077253446955
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.9,4,0.0034234434366227084,0.06874647355619157
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.9,8,0.00043567121028897926,0.008748752503669924
WBC — WBC_CV_EM_0_label1_maxslice_idx639,WBC,ground_truth,0.9,10,0.0,0.0
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.9,0,0.0,0.0
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.9,1,0.049798095226287864,1.0
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.9,2,0.0137702077627182,0.27652077253446955
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.9,4,0.0034234434366227084,0.06874647355619157
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.9,8,0.00043567121028897926,0.008748752503669924
WBC — WBC_CV_EM_0_label1_midslice_idx13,WBC,ground_truth,0.9,10,0.0,0.0
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.9,0,0.0,0.0
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.9,1,0.0920363545417785,1.0
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.9,2,0.06772226095199585,0.7358207665782152
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.9,4,0.038672372698783986,0.42018583733919246
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.9,8,0.007138517498969987,0.07756193228763278
WBC — WBC_JTSC_EM_0_label0_maxslice_idx636,WBC,ground_truth,0.9,10,0.0,0.0
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.9,0,0.0,0.0
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.9,1,0.0920363545417785,1.0
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.9,2,0.06772226095199585,0.7358207665782152
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.9,4,0.038672372698783986,0.42018583733919246
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.9,8,0.007138517498969987,0.07756193228763278
WBC — WBC_JTSC_EM_0_label0_midslice_idx14,WBC,ground_truth,0.9,10,0.0,0.0
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.9,0,0.0,0.0
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.9,1,0.06509720087051385,1.0
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.9,2,0.034132528305053755,0.5243317354450839
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.9,4,0.008237335085868769,0.12653900591292425
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.9,8,0.0013480544090270774,0.02070833140288965
WBC — WBC_JTSC_EM_0_label1_maxslice_idx637,WBC,ground_truth,0.9,10,0.0,0.0
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.9,0,0.0,0.0
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.9,1,0.06509720087051385,1.0
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.9,2,0.034132528305053755,0.5243317354450839
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.9,4,0.008237335085868769,0.12653900591292425
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.9,8,0.0013480544090270774,0.02070833140288965
WBC — WBC_JTSC_EM_0_label1_midslice_idx15,WBC,ground_truth,0.9,10,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,1,0.37430379723637425,1.0
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,2,0.3127755209803581,0.8356194174082588
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,4,0.021578308939933843,0.05764918523203509
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,8,0.0017892122268675648,0.004780107068317211
ACDC — ACDC_Challenge2017_MRI_2_label0_maxslice_idx624,ACDC,ground_truth,0.97,10,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,1,0.13121387678781232,1.0
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,2,0.16098508913593879,1.2268907304390517
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,4,0.08944751918315896,0.6816925265290783
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,8,0.016664958000183083,0.12700606374988985
ACDC — ACDC_Challenge2017_MRI_2_label0_midslice_idx0,ACDC,ground_truth,0.97,10,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,1,0.11387947201728815,1.0
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,2,0.0512499138712883,0.4500364548889724
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,4,0.04910120368003845,0.43116817113960937
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,8,0.021110078692436196,0.1853721159616147
ACDC — ACDC_Challenge2017_MRI_2_label1_maxslice_idx625,ACDC,ground_truth,0.97,10,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,1,0.1146230798162397,1.0
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,2,0.11488544940948486,1.0022889769989236
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,4,0.0861328810453415,0.7514444838110018
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,8,0.033408208191394784,0.2914614425380458
ACDC — ACDC_Challenge2017_MRI_2_label1_midslice_idx1,ACDC,ground_truth,0.97,10,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,1,0.047258532047271706,1.0
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,2,0.018886339664459295,0.39963872863354477
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,4,0.012064987421035678,0.25529754942382316
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,8,0.010058629512786799,0.2128426143817875
ACDC — ACDC_Challenge2017_MRI_2_label2_maxslice_idx626,ACDC,ground_truth,0.97,10,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,0,0.0,0.0
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,1,0.11578975319862361,1.0
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,2,0.030255794525146484,0.2612994128525885
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,4,0.017960108816623688,0.15510965625615633
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,8,0.0059421911835670915,0.05131879997510631
ACDC — ACDC_Challenge2017_MRI_2_label2_midslice_idx2,ACDC,ground_truth,0.97,10,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,1,0.14453693627635777,1.0
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,2,0.1124717850238085,0.7781525464796071
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,4,0.10933579765260215,0.7564557577417423
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,8,0.059381389617919944,0.4108388564732093
BTCV — BTCV_Cervix_CT_0_label0_maxslice_idx640,BTCV,ground_truth,0.97,10,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,1,0.46811642237007617,1.0
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,2,0.0530204936861991,0.11326347710203379
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,4,0.03887573778629305,0.08304715649467063
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,8,0.008775474131107242,0.01874634965096282
BTCV — BTCV_Cervix_CT_0_label0_midslice_idx24,BTCV,ground_truth,0.97,10,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,0,0.0,0.0
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,1,0.05302832796720691,1.0
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,2,0.09175026863813407,1.7302123630010184
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,4,0.07389404997229576,1.3934825555501649
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,8,0.02235847413539882,0.4216326441449456
BTCV — BTCV_Cervix_CT_0_label1_maxslice_idx641,BTCV,ground_truth,0.97,10,0.0,0.0
