task,family,commit_type,dice_cutoff,context_size,iqr,iqr_rel
SCR — SCR_fold1_XRay_0_label3_maxslice_idx1241,SCR,ground_truth,0.9,8,0.0016701221466064453,0.11105685540254692
SCR — SCR_fold1_XRay_0_label3_maxslice_idx1241,SCR,ground_truth,0.9,10,0.0,0.0
SCR — SCR_fold1_XRay_0_label3_midslice_idx617,SCR,ground_truth,0.9,0,0.008155286312103271,0.5422959360008093
SCR — SCR_fold1_XRay_0_label3_midslice_idx617,SCR,ground_truth,0.9,1,0.015038442611694403,1.0
SCR — SCR_fold1_XRay_0_label3_midslice_idx617,SCR,ground_truth,0.9,2,0.005915284156799316,0.3933441985674362
SCR — SCR_fold1_XRay_0_label3_midslice_idx617,SCR,ground_truth,0.9,4,0.004821026325225852,0.3205801591101501
SCR — SCR_fold1_XRay_0_label3_midslice_idx617,SCR,ground_truth,0.9,8,0.0016701221466064453,0.11105685540254692
SCR — SCR_fold1_XRay_0_label3_midslice_idx617,SCR,ground_truth,0.9,10,0.0,0.0
SCR — SCR_fold1_XRay_0_label4_maxslice_idx1242,SCR,ground_truth,0.9,0,0.004112818837165855,0.9737908347304731
SCR — SCR_fold1_XRay_0_label4_maxslice_idx1242,SCR,ground_truth,0.9,1,0.004223513603210494,1.0
SCR — SCR_fold1_XRay_0_label4_maxslice_idx1242,SCR,ground_truth,0.9,2,0.004666242003440901,1.1048246653908889
SCR — SCR_fold1_XRay_0_label4_maxslice_idx1242,SCR,ground_truth,0.9,4,0.004453939199447587,1.054557796632154
SCR — SCR_fold1_XRay_0_label4_maxslice_idx1242,SCR,ground_truth,0.9,8,0.004252880811691284,1.0069532648026673
SCR — SCR_fold1_XRay_0_label4_maxslice_idx1242,SCR,ground_truth,0.9,10,0.004707226157188327,1.1145284707050878
SCR — SCR_fold1_XRay_0_label4_midslice_idx618,SCR,ground_truth,0.9,0,0.004112818837165855,0.9737908347304731
SCR — SCR_fold1_XRay_0_label4_midslice_idx618,SCR,ground_truth,0.9,1,0.004223513603210494,1.0
SCR — SCR_fold1_XRay_0_label4_midslice_idx618,SCR,ground_truth,0.9,2,0.004666242003440901,1.1048246653908889
SCR — SCR_fold1_XRay_0_label4_midslice_idx618,SCR,ground_truth,0.9,4,0.004453939199447587,1.054557796632154
SCR — SCR_fold1_XRay_0_label4_midslice_idx618,SCR,ground_truth,0.9,8,0.004252880811691284,1.0069532648026673
SCR — SCR_fold1_XRay_0_label4_midslice_idx618,SCR,ground_truth,0.9,10,0.004707226157188327,1.1145284707050878
SCR — SCR_fold2_XRay_0_label0_maxslice_idx1243,SCR,ground_truth,0.9,0,0.0060485363006591575,0.49421254076936105
SCR — SCR_fold2_XRay_0_label0_maxslice_idx1243,SCR,ground_truth,0.9,1,0.012238734960555941,1.0
SCR — SCR_fold2_XRay_0_label0_maxslice_idx1243,SCR,ground_truth,0.9,2,0.008476445078849815,0.692591604129711
SCR — SCR_fold2_XRay_0_label0_maxslice_idx1243,SCR,ground_truth,0.9,4,0.006845369935035706,0.55932005694196
SCR — SCR_fold2_XRay_0_label0_maxslice_idx1243,SCR,ground_truth,0.9,8,0.00897335112094888,0.7331926992347637
SCR — SCR_fold2_XRay_0_label0_maxslice_idx1243,SCR,ground_truth,0.9,10,0.004195207357406638,0.34278112655656956
SCR — SCR_fold2_XRay_0_label0_midslice_idx619,SCR,ground_truth,0.9,0,0.0060485363006591575,0.49421254076936105
SCR — SCR_fold2_XRay_0_label0_midslice_idx619,SCR,ground_truth,0.9,1,0.012238734960555941,1.0
SCR — SCR_fold2_XRay_0_label0_midslice_idx619,SCR,ground_truth,0.9,2,0.008476445078849815,0.692591604129711
SCR — SCR_fold2_XRay_0_label0_midslice_idx619,SCR,ground_truth,0.9,4,0.006845369935035706,0.55932005694196
SCR — SCR_fold2_XRay_0_label0_midslice_idx619,SCR,ground_truth,0.9,8,0.00897335112094888,0.7331926992347637
SCR — SCR_fold2_XRay_0_label0_midslice_idx619,SCR,ground_truth,0.9,10,0.004195207357406638,0.34278112655656956
SCR — SCR_fold2_XRay_0_label1_maxslice_idx1244,SCR,ground_truth,0.9,0,0.004033967852592468,1.1477209229760064
SCR — SCR_fold2_XRay_0_label1_maxslice_idx1244,SCR,ground_truth,0.9,1,0.00351476371288284,1.0
SCR — SCR_fold2_XRay_0_label1_maxslice_idx1244,SCR,ground_truth,0.9,2,0.003604555130004794,1.025546928458615
SCR — SCR_fold2_XRay_0_label1_maxslice_idx1244,SCR,ground_truth,0.9,4,0.003693032264709517,1.0507199249762538
SCR — SCR_fold2_XRay_0_label1_maxslice_idx1244,SCR,ground_truth,0.9,8,0.00413677692413339,1.1769715582787694
SCR — SCR_fold2_XRay_0_label1_maxslice_idx1244,SCR,ground_truth,0.9,10,0.003370577096939109,0.9589768679427193
SCR — SCR_fold2_XRay_0_label1_midslice_idx620,SCR,ground_truth,0.9,0,0.004033967852592468,1.1477209229760064
SCR — SCR_fold2_XRay_0_label1_midslice_idx620,SCR,ground_truth,0.9,1,0.00351476371288284,1.0
SCR — SCR_fold2_XRay_0_label1_midslice_idx620,SCR,ground_truth,0.9,2,0.003604555130004794,1.025546928458615
SCR — SCR_fold2_XRay_0_label1_midslice_idx620,SCR,ground_truth,0.9,4,0.003693032264709517,1.0507199249762538
SCR — SCR_fold2_XRay_0_label1_midslice_idx620,SCR,ground_truth,0.9,8,0.00413677692413339,1.1769715582787694
SCR — SCR_fold2_XRay_0_label1_midslice_idx620,SCR,ground_truth,0.9,10,0.003370577096939109,0.9589768679427193
SCR — SCR_fold2_XRay_0_label2_maxslice_idx1245,SCR,ground_truth,0.9,0,0.008777940273284823,0.8987798953707765
SCR — SCR_fold2_XRay_0_label2_maxslice_idx1245,SCR,ground_truth,0.9,1,0.00976650714874261,1.0
SCR — SCR_fold2_XRay_0_label2_maxslice_idx1245,SCR,ground_truth,0.9,2,0.00699742436409001,0.7164715345537729
SCR — SCR_fold2_XRay_0_label2_maxslice_idx1245,SCR,ground_truth,0.9,4,0.002900803089141757,0.2970154063231522
SCR — SCR_fold2_XRay_0_label2_maxslice_idx1245,SCR,ground_truth,0.9,8,0.0009405136108399104,0.09629989478490239
SCR — SCR_fold2_XRay_0_label2_maxslice_idx1245,SCR,ground_truth,0.9,10,0.0,0.0
SCR — SCR_fold2_XRay_0_label2_midslice_idx621,SCR,ground_truth,0.9,0,0.008777940273284823,0.8987798953707765
SCR — SCR_fold2_XRay_0_label2_midslice_idx621,SCR,ground_truth,0.9,1,0.00976650714874261,1.0
SCR — SCR_fold2_XRay_0_label2_midslice_idx621,SCR,ground_truth,0.9,2,0.00699742436409001,0.7164715345537729
SCR — SCR_fold2_XRay_0_label2_midslice_idx621,SCR,ground_truth,0.9,4,0.002900803089141757,0.2970154063231522
SCR — SCR_fold2_XRay_0_label2_midslice_idx621,SCR,ground_truth,0.9,8,0.0009405136108399104,0.09629989478490239
SCR — SCR_fold2_XRay_0_label2_midslice_idx621,SCR,ground_truth,0.9,10,0.0,0.0
SCR — SCR_fold2_XRay_0_label3_maxslice_idx1246,SCR,ground_truth,0.9,0,0.0070206165313720925,1.3271378061614123
SCR — SCR_fold2_XRay_0_label3_maxslice_idx1246,SCR,ground_truth,0.9,1,0.0052900433540344904,1.0
SCR — SCR_fold2_XRay_0_label3_maxslice_idx1246,SCR,ground_truth,0.9,2,0.005104458332061745,0.9649180527355778
SCR — SCR_fold2_XRay_0_label3_maxslice_idx1246,SCR,ground_truth,0.9,4,0.004961529374122642,0.9378995675600078
SCR — SCR_fold2_XRay_0_label3_maxslice_idx1246,SCR,ground_truth,0.9,8,0.001678749918937572,0.31734142928285475
SCR — SCR_fold2_XRay_0_label3_maxslice_idx1246,SCR,ground_truth,0.9,10,0.0,0.0
SCR — SCR_fold2_XRay_0_label3_midslice_idx622,SCR,ground_truth,0.9,0,0.0070206165313720925,1.3271378061614123
SCR — SCR_fold2_XRay_0_label3_midslice_idx622,SCR,ground_truth,0.9,1,0.0052900433540344904,1.0
SCR — SCR_fold2_XRay_0_label3_midslice_idx622,SCR,ground_truth,0.9,2,0.005104458332061745,0.9649180527355778
SCR — SCR_fold2_XRay_0_label3_midslice_idx622,SCR,ground_truth,0.9,4,0.004961529374122642,0.9378995675600078
SCR — SCR_fold2_XRay_0_label3_midslice_idx622,SCR,ground_truth,0.9,8,0.001678749918937572,0.31734142928285475
SCR — SCR_fold2_XRay_0_label3_midslice_idx622,SCR,ground_truth,0.9,10,0.0,0.0
SCR — SCR_fold2_XRay_0_label4_maxslice_idx1247,SCR,ground_truth,0.9,0,0.005453485250473067,1.3416806219920616
SCR — SCR_fold2_XRay_0_label4_maxslice_idx1247,SCR,ground_truth,0.9,1,0.004064667224883967,1.0
SCR — SCR_fold2_XRay_0_label4_maxslice_idx1247,SCR,ground_truth,0.9,2,0.004290825128555387,1.0556399555385192
SCR — SCR_fold2_XRay_0_label4_maxslice_idx1247,SCR,ground_truth,0.9,4,0.003482183814048745,0.8566959166375915
SCR — SCR_fold2_XRay_0_label4_maxslice_idx1247,SCR,ground_truth,0.9,8,0.0036587119102478027,0.9001258178896177
SCR — SCR_fold2_XRay_0_label4_maxslice_idx1247,SCR,ground_truth,0.9,10,0.003583654761314392,0.8816600629382875
SCR — SCR_fold2_XRay_0_label4_midslice_idx623,SCR,ground_truth,0.9,0,0.005453485250473067,1.3416806219920616
SCR — SCR_fold2_XRay_0_label4_midslice_idx623,SCR,ground_truth,0.9,1,0.004064667224883967,1.0
SCR — SCR_fold2_XRay_0_label4_midslice_idx623,SCR,ground_truth,0.9,2,0.004290825128555387,1.0556399555385192
SCR — SCR_fold2_XRay_0_label4_midslice_idx623,SCR,ground_truth,0.9,4,0.003482183814048745,0.8566959166375915
SCR — SCR_fold2_XRay_0_label4_midslice_idx623,SCR,ground_truth,0.9,8,0.0036587119102478027,0.9001258178896177
SCR — SCR_fold2_XRay_0_label4_midslice_idx623,SCR,ground_truth,0.9,10,0.003583654761314392,0.8816600629382875
T1mix — T1mix_COBRE_T1_0_label0_maxslice_idx1103,T1mix,ground_truth,0.9,0,0.0017846763134002908,0.8688293166310683
T1mix — T1mix_COBRE_T1_0_label0_maxslice_idx1103,T1mix,ground_truth,0.9,1,0.002054116129875161,1.0
T1mix — T1mix_COBRE_T1_0_label0_maxslice_idx1103,T1mix,ground_truth,0.9,2,0.002962842583656311,1.4423929302557874
T1mix — T1mix_COBRE_T1_0_label0_maxslice_idx1103,T1mix,ground_truth,0.9,4,0.0026560932397842185,1.2930589469377483
T1mix — T1mix_COBRE_T1_0_label0_maxslice_idx1103,T1mix,ground_truth,0.9,8,0.0013618707656860574,0.6629959941791729
T1mix — T1mix_COBRE_T1_0_label0_maxslice_idx1103,T1mix,ground_truth,0.9,10,0.0004941940307616743,0.2405871915292876
T1mix — T1mix_COBRE_T1_0_label10_maxslice_idx1113,T1mix,ground_truth,0.9,0,0.003946539759635881,0.6044192232697552
T1mix — T1mix_COBRE_T1_0_label10_maxslice_idx1113,T1mix,ground_truth,0.9,1,0.006529474258422985,1.0
T1mix — T1mix_COBRE_T1_0_label10_maxslice_idx1113,T1mix,ground_truth,0.9,2,0.0045646548271179865,0.6990845888135033
T1mix — T1mix_COBRE_T1_0_label10_maxslice_idx1113,T1mix,ground_truth,0.9,4,0.002788668870925881,0.42708934296333495
T1mix — T1mix_COBRE_T1_0_label10_maxslice_idx1113,T1mix,ground_truth,0.9,8,0.0026593834161757757,0.4072890574222245
T1mix — T1mix_COBRE_T1_0_label10_maxslice_idx1113,T1mix,ground_truth,0.9,10,0.002139484882354825,0.32766571973155445
T1mix — T1mix_COBRE_T1_0_label11_maxslice_idx1114,T1mix,ground_truth,0.9,0,0.005380600690841675,0.7980891091866196
T1mix — T1mix_COBRE_T1_0_label11_maxslice_idx1114,T1mix,ground_truth,0.9,1,0.006741854548454329,1.0
T1mix — T1mix_COBRE_T1_0_label11_maxslice_idx1114,T1mix,ground_truth,0.9,2,0.005076739192009017,0.753018202264974
T1mix — T1mix_COBRE_T1_0_label11_maxslice_idx1114,T1mix,ground_truth,0.9,4,0.005422407388687156,0.8042901770893772
T1mix — T1mix_COBRE_T1_0_label11_maxslice_idx1114,T1mix,ground_truth,0.9,8,0.003893274068832442,0.5774782058632566
T1mix — T1mix_COBRE_T1_0_label11_maxslice_idx1114,T1mix,ground_truth,0.9,10,0.0032343089580535445,0.47973579596063193
T1mix — T1mix_COBRE_T1_0_label12_maxslice_idx1115,T1mix,ground_truth,0.9,0,0.002775114774703935,0.27267749129702973
T1mix — T1mix_COBRE_T1_0_label12_maxslice_idx1115,T1mix,ground_truth,0.9,1,0.01017727851867678,1.0
T1mix — T1mix_COBRE_T1_0_label12_maxslice_idx1115,T1mix,ground_truth,0.9,2,0.0030821114778518677,0.30284240253381556
T1mix — T1mix_COBRE_T1_0_label12_maxslice_idx1115,T1mix,ground_truth,0.9,4,0.0021237373352051003,0.20867438493578955
T1mix — T1mix_COBRE_T1_0_label12_maxslice_idx1115,T1mix,ground_truth,0.9,8,0.0012948393821716753,0.12722845108301375
T1mix — T1mix_COBRE_T1_0_label12_maxslice_idx1115,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label13_maxslice_idx1116,T1mix,ground_truth,0.9,0,0.002358326315879844,1.0073387324678762
T1mix — T1mix_COBRE_T1_0_label13_maxslice_idx1116,T1mix,ground_truth,0.9,1,0.0023411452770233376,1.0
T1mix — T1mix_COBRE_T1_0_label13_maxslice_idx1116,T1mix,ground_truth,0.9,2,0.0024660468101501687,1.0533506119217162
T1mix — T1mix_COBRE_T1_0_label13_maxslice_idx1116,T1mix,ground_truth,0.9,4,0.0026313900947569913,1.123975568958577
T1mix — T1mix_COBRE_T1_0_label13_maxslice_idx1116,T1mix,ground_truth,0.9,8,0.0025516211986541526,1.0899029734277856
T1mix — T1mix_COBRE_T1_0_label13_maxslice_idx1116,T1mix,ground_truth,0.9,10,0.0016544312238693237,0.7066760188299206
T1mix — T1mix_COBRE_T1_0_label14_maxslice_idx1117,T1mix,ground_truth,0.9,0,0.003497904539108365,1.0672763992918883
T1mix — T1mix_COBRE_T1_0_label14_maxslice_idx1117,T1mix,ground_truth,0.9,1,0.0032774120569227794,1.0
T1mix — T1mix_COBRE_T1_0_label14_maxslice_idx1117,T1mix,ground_truth,0.9,2,0.003723847866058394,1.1362159537408858
T1mix — T1mix_COBRE_T1_0_label14_maxslice_idx1117,T1mix,ground_truth,0.9,4,0.004020157456398055,1.2266255773076797
T1mix — T1mix_COBRE_T1_0_label14_maxslice_idx1117,T1mix,ground_truth,0.9,8,0.0030824601650238925,0.9405165147033936
T1mix — T1mix_COBRE_T1_0_label14_maxslice_idx1117,T1mix,ground_truth,0.9,10,0.0034412175416945745,1.0499801312519716
T1mix — T1mix_COBRE_T1_0_label15_maxslice_idx1118,T1mix,ground_truth,0.9,0,0.009758022427558966,0.9796388836197416
T1mix — T1mix_COBRE_T1_0_label15_maxslice_idx1118,T1mix,ground_truth,0.9,1,0.00996083617210386,1.0
T1mix — T1mix_COBRE_T1_0_label15_maxslice_idx1118,T1mix,ground_truth,0.9,2,0.009456121921539329,0.9493301323459145
T1mix — T1mix_COBRE_T1_0_label15_maxslice_idx1118,T1mix,ground_truth,0.9,4,0.006741330027580261,0.676783546190621
T1mix — T1mix_COBRE_T1_0_label15_maxslice_idx1118,T1mix,ground_truth,0.9,8,0.003971031308174222,0.3986644534216336
T1mix — T1mix_COBRE_T1_0_label15_maxslice_idx1118,T1mix,ground_truth,0.9,10,0.0039306759834289995,0.39461305411659925
T1mix — T1mix_COBRE_T1_0_label17_maxslice_idx1120,T1mix,ground_truth,0.9,0,0.0035439878702163696,1.186311919832802
T1mix — T1mix_COBRE_T1_0_label17_maxslice_idx1120,T1mix,ground_truth,0.9,1,0.002987399697303772,1.0
T1mix — T1mix_COBRE_T1_0_label17_maxslice_idx1120,T1mix,ground_truth,0.9,2,0.003197968006134033,1.0704854824147925
T1mix — T1mix_COBRE_T1_0_label17_maxslice_idx1120,T1mix,ground_truth,0.9,4,0.0035626560449599776,1.192560891056993
T1mix — T1mix_COBRE_T1_0_label17_maxslice_idx1120,T1mix,ground_truth,0.9,8,0.0026695191860198753,0.8935929090537184
T1mix — T1mix_COBRE_T1_0_label17_maxslice_idx1120,T1mix,ground_truth,0.9,10,0.001848667860031017,0.6188217337303413
T1mix — T1mix_COBRE_T1_0_label1_maxslice_idx1104,T1mix,ground_truth,0.9,0,0.0050144553184509055,0.13113385992463478
T1mix — T1mix_COBRE_T1_0_label1_maxslice_idx1104,T1mix,ground_truth,0.9,1,0.03823921084403992,1.0
T1mix — T1mix_COBRE_T1_0_label1_maxslice_idx1104,T1mix,ground_truth,0.9,2,0.015457028150558494,0.4042193290442257
T1mix — T1mix_COBRE_T1_0_label1_maxslice_idx1104,T1mix,ground_truth,0.9,4,0.005776715278625444,0.15106784766521458
T1mix — T1mix_COBRE_T1_0_label1_maxslice_idx1104,T1mix,ground_truth,0.9,8,0.002323257923126265,0.06075590661642473
T1mix — T1mix_COBRE_T1_0_label1_maxslice_idx1104,T1mix,ground_truth,0.9,10,0.001181519031524636,0.030898101855279036
T1mix — T1mix_COBRE_T1_0_label20_maxslice_idx1123,T1mix,ground_truth,0.9,0,0.0013120919466017567,0.24742259350735935
T1mix — T1mix_COBRE_T1_0_label20_maxslice_idx1123,T1mix,ground_truth,0.9,1,0.005303040146827698,1.0
T1mix — T1mix_COBRE_T1_0_label20_maxslice_idx1123,T1mix,ground_truth,0.9,2,0.0034029960632324663,0.641706637893012
T1mix — T1mix_COBRE_T1_0_label20_maxslice_idx1123,T1mix,ground_truth,0.9,4,0.001761457324028104,0.3321599073847886
T1mix — T1mix_COBRE_T1_0_label20_maxslice_idx1123,T1mix,ground_truth,0.9,8,0.0009465932846070002,0.17850011661202614
T1mix — T1mix_COBRE_T1_0_label20_maxslice_idx1123,T1mix,ground_truth,0.9,10,0.0003741085529328503,0.07054605331559552
T1mix — T1mix_COBRE_T1_0_label21_maxslice_idx1124,T1mix,ground_truth,0.9,0,0.004267179965972923,0.30068575928599944
T1mix — T1mix_COBRE_T1_0_label21_maxslice_idx1124,T1mix,ground_truth,0.9,1,0.01419149339199055,1.0
T1mix — T1mix_COBRE_T1_0_label21_maxslice_idx1124,T1mix,ground_truth,0.9,2,0.023203289508819558,1.635013938837129
T1mix — T1mix_COBRE_T1_0_label21_maxslice_idx1124,T1mix,ground_truth,0.9,4,0.009815728664398282,0.6916628428927798
T1mix — T1mix_COBRE_T1_0_label21_maxslice_idx1124,T1mix,ground_truth,0.9,8,0.003126907348632746,0.22033673710460394
T1mix — T1mix_COBRE_T1_0_label21_maxslice_idx1124,T1mix,ground_truth,0.9,10,0.002385115623474099,0.16806657041606485
T1mix — T1mix_COBRE_T1_0_label22_maxslice_idx1125,T1mix,ground_truth,0.9,0,0.002095517516136125,0.7806245760425247
T1mix — T1mix_COBRE_T1_0_label22_maxslice_idx1125,T1mix,ground_truth,0.9,1,0.0026844114065170954,1.0
T1mix — T1mix_COBRE_T1_0_label22_maxslice_idx1125,T1mix,ground_truth,0.9,2,0.0022883862257004894,0.8524722477876702
T1mix — T1mix_COBRE_T1_0_label22_maxslice_idx1125,T1mix,ground_truth,0.9,4,0.0020727246999741045,0.7721337701598328
T1mix — T1mix_COBRE_T1_0_label22_maxslice_idx1125,T1mix,ground_truth,0.9,8,0.0014481753110885398,0.5394759192174209
T1mix — T1mix_COBRE_T1_0_label22_maxslice_idx1125,T1mix,ground_truth,0.9,10,0.0016458660364151445,0.6131198937761119
T1mix — T1mix_COBRE_T1_0_label24_maxslice_idx1127,T1mix,ground_truth,0.9,0,0.003771206736564614,0.2984375158457074
T1mix — T1mix_COBRE_T1_0_label24_maxslice_idx1127,T1mix,ground_truth,0.9,1,0.012636503577232339,1.0
T1mix — T1mix_COBRE_T1_0_label24_maxslice_idx1127,T1mix,ground_truth,0.9,2,0.00951319634914416,0.7528345393170657
T1mix — T1mix_COBRE_T1_0_label24_maxslice_idx1127,T1mix,ground_truth,0.9,4,0.005583271384239197,0.44183672723353523
T1mix — T1mix_COBRE_T1_0_label24_maxslice_idx1127,T1mix,ground_truth,0.9,8,0.004719075560569719,0.3734478870462439
T1mix — T1mix_COBRE_T1_0_label24_maxslice_idx1127,T1mix,ground_truth,0.9,10,0.003878194093704157,0.30690404746860867
T1mix — T1mix_COBRE_T1_0_label25_maxslice_idx1128,T1mix,ground_truth,0.9,0,0.002870902419090271,0.6674188551031562
T1mix — T1mix_COBRE_T1_0_label25_maxslice_idx1128,T1mix,ground_truth,0.9,1,0.004301500320434526,1.0
T1mix — T1mix_COBRE_T1_0_label25_maxslice_idx1128,T1mix,ground_truth,0.9,2,0.004088881611823969,0.950571035040844
T1mix — T1mix_COBRE_T1_0_label25_maxslice_idx1128,T1mix,ground_truth,0.9,4,0.0027699857950210793,0.6439580585085863
T1mix — T1mix_COBRE_T1_0_label25_maxslice_idx1128,T1mix,ground_truth,0.9,8,0.0015636503696442317,0.3635127869724943
T1mix — T1mix_COBRE_T1_0_label25_maxslice_idx1128,T1mix,ground_truth,0.9,10,0.0015556722879409568,0.361658066268331
T1mix — T1mix_COBRE_T1_0_label26_maxslice_idx1129,T1mix,ground_truth,0.9,0,0.005939605832099959,0.7646891806703041
T1mix — T1mix_COBRE_T1_0_label26_maxslice_idx1129,T1mix,ground_truth,0.9,1,0.007767346501350358,1.0
T1mix — T1mix_COBRE_T1_0_label26_maxslice_idx1129,T1mix,ground_truth,0.9,2,0.0069682836532592995,0.8971253763492923
T1mix — T1mix_COBRE_T1_0_label26_maxslice_idx1129,T1mix,ground_truth,0.9,4,0.0041075050830841064,0.5288170268147576
T1mix — T1mix_COBRE_T1_0_label26_maxslice_idx1129,T1mix,ground_truth,0.9,8,0.0017986178398132768,0.2315614269944808
T1mix — T1mix_COBRE_T1_0_label26_maxslice_idx1129,T1mix,ground_truth,0.9,10,0.0,0.0
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,0,0.0020933061838149802,0.907652666305679
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,1,0.0023062855005264726,1.0
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,2,0.0019117563962935957,0.8289331029732377
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,4,0.0017407000064850742,0.7547634523512861
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,8,0.0017034888267517534,0.7386287718337065
T1mix — T1mix_COBRE_T1_0_label27_maxslice_idx1130,T1mix,ground_truth,0.9,10,0.00179132521152503,0.7767144228744061
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,0,0.0019180804491042425,0.38649074039042636
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,1,0.004962810873985313,1.0
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,2,0.0032241791486740112,0.6496679463597776
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,4,0.0028576195240020974,0.5758066540438862
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,8,0.002828451991081282,0.569929433722292
T1mix — T1mix_COBRE_T1_0_label28_maxslice_idx1131,T1mix,ground_truth,0.9,10,0.0010778486728668657,0.21718511952910974
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,0,0.004298302531242304,1.0707497477677796
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,1,0.004014292359352023,1.0
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,2,0.003826719522476152,0.9532737478776586
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,4,0.0031138241291045476,0.7756844420786465
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,8,0.0035249114036559615,0.8780903551890137
T1mix — T1mix_COBRE_T1_0_label29_maxslice_idx1132,T1mix,ground_truth,0.9,10,0.003953927755355857,0.9849625790569201
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,0,0.0026749223470687866,1.117487767526986
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,1,0.0023936927318573,1.0
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,2,0.0020702272653579934,0.8648675904829585
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,4,0.002453029155731201,1.0247886552372416
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,8,0.0024017959833144698,1.0033852513103811
T1mix — T1mix_COBRE_T1_0_label2_maxslice_idx1105,T1mix,ground_truth,0.9,10,0.0024579256772995217,1.0268342484343773
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,0,0.0029061019420624223,1.0089061972979758
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,1,0.002880448102950961,1.0
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,2,0.002774077653884932,0.9630715620402761
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,4,0.003351643681526184,1.1635841236273248
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,8,0.0023647129535674383,0.8209531534849864
T1mix — T1mix_COBRE_T1_0_label30_maxslice_idx1133,T1mix,ground_truth,0.9,10,0.0025661081075668557,0.8908711477696577
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,0,0.004853093624114901,1.270185017628132
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,1,0.00382077693939209,1.0
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,2,0.004534327983856112,1.186755483448231
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,4,0.005433025956153803,1.4219688933262438
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,8,0.004645609855651878,1.2158809397522756
T1mix — T1mix_COBRE_T1_0_label31_maxslice_idx1134,T1mix,ground_truth,0.9,10,0.0036765515804291216,0.9622523478206725
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,0,0.002882641553878851,0.9436081240201796
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,1,0.0030549138784409235,1.0
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,2,0.0025171488523482166,0.8239672057900514
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,4,0.0030016660690308505,0.9825697837880628
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,8,0.0022717237472534846,0.7436293910887136
T1mix — T1mix_COBRE_T1_0_label33_maxslice_idx1136,T1mix,ground_truth,0.9,10,0.0017910003662109375,0.5862686928264489
T1mix — T1mix_COBRE_T1_0_label35_maxslice_idx1138,T1mix,ground_truth,0.9,0,0.015774095058441073,0.3671964456042713
